algorithm,timelimit,n_people,cohesion,iteration,score,time
linearSwitchFromFluent,20.0,300,60,58,15100.93,20.577068328857422
linearSwitchFromFluent,20.0,300,60,59,15008.13,20.514958143234253
linearSwitchFromFluent,20.0,300,60,60,14820.3,20.59695315361023
linearSwitchFromFluent,20.0,300,60,61,15265.46,20.58748722076416
linearSwitchFromFluent,20.0,300,60,62,14896.68,20.57636308670044
linearSwitchFromFluent,20.0,300,60,63,15286.75,20.623525619506836
linearSwitchFromFluent,20.0,300,60,64,14866.2,20.58657455444336
linearSwitchFromFluent,20.0,300,60,65,15101.09,20.600374937057495
linearSwitchFromFluent,20.0,300,60,66,14244.97,20.587403774261475
linearSwitchFromFluent,20.0,300,60,67,15062.43,20.5839102268219
linearSwitchFromFluent,20.0,300,60,68,15348.76,20.606427669525146
linearSwitchFromFluent,20.0,300,60,69,14949.53,20.534553289413452
linearSwitchFromFluent,20.0,300,60,70,15344.89,20.58094573020935
linearSwitchFromFluent,20.0,300,60,71,15074.26,20.573594093322754
linearSwitchFromFluent,20.0,300,60,72,15429.56,20.559907913208008
linearSwitchFromFluent,20.0,300,60,73,15302.88,20.55084204673767
linearSwitchFromFluent,20.0,300,60,74,15137.57,20.59177303314209
linearSwitchFromFluent,20.0,300,60,75,14398.21,20.57939386367798
linearSwitchFromFluent,20.0,300,60,76,14905.97,20.6364803314209
linearSwitchFromFluent,20.0,300,60,77,14773.17,20.542285680770874
linearSwitchFromFluent,20.0,300,60,78,14721.49,20.678635120391846
linearSwitchFromFluent,20.0,300,60,79,15033.51,20.593779802322388
linearSwitchFromFluent,20.0,300,60,80,15142.4,20.715884923934937
linearSwitchFromFluent,20.0,300,60,81,14972.24,20.57628321647644
linearSwitchFromFluent,20.0,300,60,82,15186.25,20.59085249900818
linearSwitchFromFluent,20.0,300,60,83,15561.5,20.548929929733276
linearSwitchFromFluent,20.0,300,60,84,13791.27,20.59059715270996
linearSwitchFromFluent,20.0,300,60,85,15326.67,20.57588791847229
linearSwitchFromFluent,20.0,300,60,86,14711.9,20.55390238761902
linearSwitchFromFluent,20.0,300,60,87,15122.94,20.566852569580078
linearSwitchFromFluent,20.0,300,60,88,15057.5,20.61399221420288
linearSwitchFromFluent,20.0,300,60,89,15361.46,20.509994745254517
linearSwitchFromFluent,20.0,300,60,90,14626.14,20.60628318786621
linearSwitchFromFluent,20.0,300,60,91,15221.24,20.575451612472534
linearSwitchFromFluent,20.0,300,60,92,15661.98,20.528475284576416
linearSwitchFromFluent,20.0,300,60,93,15194.88,20.686699151992798
linearSwitchFromFluent,20.0,300,60,94,15063.71,20.608827114105225
linearSwitchFromFluent,20.0,300,60,95,15794.1,20.479599475860596
linearSwitchFromFluent,20.0,300,60,96,14925.58,20.539155960083008
linearSwitchFromFluent,20.0,300,60,97,15466.98,20.58625555038452
linearSwitchFromFluent,20.0,300,60,98,15063.83,20.582574129104614
linearSwitchFromFluent,20.0,300,60,99,14741.09,20.605993509292603
linearSwitchFromFluent,20.0,300,70,0,14879.49,20.532974004745483
linearSwitchFromFluent,20.0,300,70,1,15417.91,20.599305868148804
linearSwitchFromFluent,20.0,300,70,2,15424.81,20.529924392700195
linearSwitchFromFluent,20.0,300,70,3,14315.53,20.528767824172974
linearSwitchFromFluent,20.0,300,70,4,14984.6,20.557732820510864
linearSwitchFromFluent,20.0,300,70,5,15660.84,20.541534900665283
linearSwitchFromFluent,20.0,300,70,6,14884.42,20.628989696502686
linearSwitchFromFluent,20.0,300,70,7,15111.77,20.476616144180298
linearSwitchFromFluent,20.0,300,70,8,15897.88,20.538726568222046
linearSwitchFromFluent,20.0,300,70,9,15637.14,20.48011302947998
linearSwitchFromFluent,20.0,300,70,10,15463.48,20.532227993011475
linearSwitchFromFluent,20.0,300,70,11,15294.94,20.56887197494507
linearSwitchFromFluent,20.0,300,70,12,15374.03,20.55808687210083
linearSwitchFromFluent,20.0,300,70,13,15447.34,20.544538259506226
linearSwitchFromFluent,20.0,300,70,14,15429.78,20.547077655792236
linearSwitchFromFluent,20.0,300,70,15,15156.04,20.542341709136963
linearSwitchFromFluent,20.0,300,70,16,15420.15,20.51177191734314
linearSwitchFromFluent,20.0,300,70,17,15886.36,20.552884340286255
linearSwitchFromFluent,20.0,300,70,18,15223.79,20.583868503570557
linearSwitchFromFluent,20.0,300,70,19,15222.68,20.53493618965149
linearSwitchFromFluent,20.0,300,70,20,14939.66,20.556933403015137
linearSwitchFromFluent,20.0,300,70,21,15410.94,20.562971115112305
linearSwitchFromFluent,20.0,300,70,22,15557.14,20.56313920021057
linearSwitchFromFluent,20.0,300,70,23,15077.27,20.55216956138611
linearSwitchFromFluent,20.0,300,70,24,15707.3,20.537713527679443
linearSwitchFromFluent,20.0,300,70,25,15404.81,20.56609559059143
linearSwitchFromFluent,20.0,300,70,26,14944.65,20.535176277160645
linearSwitchFromFluent,20.0,300,70,27,15119.99,20.532673597335815
linearSwitchFromFluent,20.0,300,70,28,14405.95,20.56454634666443
linearSwitchFromFluent,20.0,300,70,29,14681.99,20.554088830947876
linearSwitchFromFluent,20.0,300,70,30,15569.84,20.57414984703064
linearSwitchFromFluent,20.0,300,70,31,15820.49,20.51869511604309
linearSwitchFromFluent,20.0,300,70,32,15298.94,20.547603368759155
linearSwitchFromFluent,20.0,300,70,33,14950.19,20.55310559272766
linearSwitchFromFluent,20.0,300,70,34,15973.59,20.517832279205322
linearSwitchFromFluent,20.0,300,70,35,14970.89,20.541261434555054
linearSwitchFromFluent,20.0,300,70,36,15938.08,20.54448890686035
linearSwitchFromFluent,20.0,300,70,37,15099.04,20.5192928314209
linearSwitchFromFluent,20.0,300,70,38,15699.57,20.555896997451782
linearSwitchFromFluent,20.0,300,70,39,15879.99,20.519917726516724
linearSwitchFromFluent,20.0,300,70,40,15602.89,20.592028856277466
linearSwitchFromFluent,20.0,300,70,41,15264.46,20.534712553024292
linearSwitchFromFluent,20.0,300,70,42,15315.46,20.663121461868286
linearSwitchFromFluent,20.0,300,70,43,15119.82,20.511667251586914
linearSwitchFromFluent,20.0,300,70,44,15630.71,20.543271780014038
linearSwitchFromFluent,20.0,300,70,45,15326.39,20.55647897720337
linearSwitchFromFluent,20.0,300,70,46,15111.05,20.53170084953308
linearSwitchFromFluent,20.0,300,70,47,15280.08,20.53894019126892
linearSwitchFromFluent,20.0,300,70,48,14864.03,20.553741455078125
linearSwitchFromFluent,20.0,300,70,49,15526.51,20.560370683670044
linearSwitchFromFluent,20.0,300,70,50,15636.6,20.553646087646484
linearSwitchFromFluent,20.0,300,70,51,15714.12,20.561172246932983
linearSwitchFromFluent,20.0,300,70,52,15406.8,20.56404972076416
linearSwitchFromFluent,20.0,300,70,53,15162.84,20.612669229507446
linearSwitchFromFluent,20.0,300,70,54,14818.94,20.530922412872314
linearSwitchFromFluent,20.0,300,70,55,16019.12,20.538737773895264
linearSwitchFromFluent,20.0,300,70,56,15541.64,20.604323625564575
linearSwitchFromFluent,20.0,300,70,57,15123.32,20.565068244934082
linearSwitchFromFluent,20.0,300,70,58,15373.35,20.53988003730774
linearSwitchFromFluent,20.0,300,70,59,15652.5,20.607551097869873
linearSwitchFromFluent,20.0,300,70,60,14837.88,20.516388654708862
linearSwitchFromFluent,20.0,300,70,61,15505.45,20.53324007987976
linearSwitchFromFluent,20.0,300,70,62,15049.66,20.538975715637207
linearSwitchFromFluent,20.0,300,70,63,15650.93,20.557090282440186
linearSwitchFromFluent,20.0,300,70,64,15124.77,20.532429456710815
linearSwitchFromFluent,20.0,300,70,65,15404.35,20.584982872009277
linearSwitchFromFluent,20.0,300,70,66,14128.88,20.557945251464844
linearSwitchFromFluent,20.0,300,70,67,15760.2,20.560129165649414
linearSwitchFromFluent,20.0,300,70,68,15496.09,20.600295066833496
linearSwitchFromFluent,20.0,300,70,69,14843.81,20.58440899848938
linearSwitchFromFluent,20.0,300,70,70,15478.47,20.541742086410522
linearSwitchFromFluent,20.0,300,70,71,15565.7,20.54827880859375
linearSwitchFromFluent,20.0,300,70,72,15638.65,20.48426651954651
linearSwitchFromFluent,20.0,300,70,73,15220.09,20.562581300735474
linearSwitchFromFluent,20.0,300,70,74,15263.44,20.57955241203308
linearSwitchFromFluent,20.0,300,70,75,14352.75,20.567611694335938
linearSwitchFromFluent,20.0,300,70,76,15283.55,20.578283548355103
linearSwitchFromFluent,20.0,300,70,77,15363.27,20.562065362930298
linearSwitchFromFluent,20.0,300,70,78,14590.5,20.693962335586548
linearSwitchFromFluent,20.0,300,70,79,15269.6,20.555346965789795
linearSwitchFromFluent,20.0,300,70,80,15321.85,20.605886459350586
linearSwitchFromFluent,20.0,300,70,81,15264.54,20.559971809387207
linearSwitchFromFluent,20.0,300,70,82,14928.12,20.590715169906616
linearSwitchFromFluent,20.0,300,70,83,15850.76,20.576197624206543
linearSwitchFromFluent,20.0,300,70,84,14064.08,20.532673120498657
linearSwitchFromFluent,20.0,300,70,85,15468.01,20.571962594985962
linearSwitchFromFluent,20.0,300,70,86,14842.52,20.504541397094727
linearSwitchFromFluent,20.0,300,70,87,15302.9,20.554845333099365
linearSwitchFromFluent,20.0,300,70,88,15421.63,20.54808235168457
linearSwitchFromFluent,20.0,300,70,89,15140.55,20.56664490699768
linearSwitchFromFluent,20.0,300,70,90,15128.05,20.540095329284668
linearSwitchFromFluent,20.0,300,70,91,15584.71,20.524303197860718
linearSwitchFromFluent,20.0,300,70,92,15674.29,20.580229997634888
linearSwitchFromFluent,20.0,300,70,93,15303.5,20.54633903503418
linearSwitchFromFluent,20.0,300,70,94,15272.38,20.53436851501465
linearSwitchFromFluent,20.0,300,70,95,15771.28,20.52257490158081
linearSwitchFromFluent,20.0,300,70,96,14972.0,20.527039527893066
linearSwitchFromFluent,20.0,300,70,97,15675.4,20.525776386260986
linearSwitchFromFluent,20.0,300,70,98,15175.49,20.518840074539185
linearSwitchFromFluent,20.0,300,70,99,14992.0,20.549938678741455
linearSwitchFromFluent,20.0,300,80,0,14851.98,20.555421829223633
linearSwitchFromFluent,20.0,300,80,1,15351.21,20.561459064483643
linearSwitchFromFluent,20.0,300,80,2,15233.0,20.605645179748535
linearSwitchFromFluent,20.0,300,80,3,14251.98,20.522204399108887
linearSwitchFromFluent,20.0,300,80,4,15238.84,20.5152690410614
linearSwitchFromFluent,20.0,300,80,5,15753.48,20.526196718215942
linearSwitchFromFluent,20.0,300,80,6,14931.72,20.514804124832153
linearSwitchFromFluent,20.0,300,80,7,15190.47,20.528767108917236
linearSwitchFromFluent,20.0,300,80,8,15876.48,20.502530336380005
linearSwitchFromFluent,20.0,300,80,9,15623.18,20.464396715164185
linearSwitchFromFluent,20.0,300,80,10,15494.45,20.499758005142212
linearSwitchFromFluent,20.0,300,80,11,15357.83,20.588348627090454
linearSwitchFromFluent,20.0,300,80,12,15323.67,20.656888723373413
linearSwitchFromFluent,20.0,300,80,13,15393.04,20.532444953918457
linearSwitchFromFluent,20.0,300,80,14,15611.53,20.533103227615356
linearSwitchFromFluent,20.0,300,80,15,15473.84,20.5762939453125
linearSwitchFromFluent,20.0,300,80,16,15402.7,20.52937912940979
linearSwitchFromFluent,20.0,300,80,17,15822.38,20.56778621673584
linearSwitchFromFluent,20.0,300,80,18,15195.65,20.589558362960815
linearSwitchFromFluent,20.0,300,80,19,15097.58,20.57889437675476
linearSwitchFromFluent,20.0,300,80,20,15012.91,20.549134254455566
linearSwitchFromFluent,20.0,300,80,21,15562.38,20.54904556274414
linearSwitchFromFluent,20.0,300,80,22,15381.45,20.558603286743164
linearSwitchFromFluent,20.0,300,80,23,14965.64,20.551321506500244
linearSwitchFromFluent,20.0,300,80,24,15707.34,20.567383527755737
linearSwitchFromFluent,20.0,300,80,25,15471.29,20.551205158233643
linearSwitchFromFluent,20.0,300,80,26,14691.46,20.584254503250122
linearSwitchFromFluent,20.0,300,80,27,15107.37,20.52513575553894
linearSwitchFromFluent,20.0,300,80,28,14496.57,20.550806045532227
linearSwitchFromFluent,20.0,300,80,29,14749.95,20.53381085395813
linearSwitchFromFluent,20.0,300,80,30,DNF,DNF
linearSwitchFromFluent,20.0,300,80,31,15892.18,20.519118070602417
linearSwitchFromFluent,20.0,300,80,32,15357.23,20.55722188949585
linearSwitchFromFluent,20.0,300,80,33,15353.19,20.567145586013794
linearSwitchFromFluent,20.0,300,80,34,15444.78,20.65444302558899
linearSwitchFromFluent,20.0,300,80,35,14679.03,20.552976608276367
linearSwitchFromFluent,20.0,300,80,36,15788.82,20.551000595092773
linearSwitchFromFluent,20.0,300,80,37,15067.43,20.560093641281128
linearSwitchFromFluent,20.0,300,80,38,15720.82,20.528268575668335
linearSwitchFromFluent,20.0,300,80,39,15771.18,20.556131839752197
linearSwitchFromFluent,20.0,300,80,40,15611.42,20.538706302642822
linearSwitchFromFluent,20.0,300,80,41,14906.2,20.530120134353638
linearSwitchFromFluent,20.0,300,80,42,15280.79,20.53967046737671
linearSwitchFromFluent,20.0,300,80,43,15162.54,20.54378080368042
linearSwitchFromFluent,20.0,300,80,44,15783.33,20.545592784881592
linearSwitchFromFluent,20.0,300,80,45,15394.58,20.565776586532593
linearSwitchFromFluent,20.0,300,80,46,15065.85,20.583370447158813
linearSwitchFromFluent,20.0,300,80,47,15178.49,20.52250027656555
linearSwitchFromFluent,20.0,300,80,48,15164.94,20.539912223815918
linearSwitchFromFluent,20.0,300,80,49,15206.86,20.563791751861572
linearSwitchFromFluent,20.0,300,80,50,15518.58,20.554659128189087
linearSwitchFromFluent,20.0,300,80,51,15438.21,20.59364604949951
linearSwitchFromFluent,20.0,300,80,52,15532.5,20.533647298812866
linearSwitchFromFluent,20.0,300,80,53,15097.54,20.575669527053833
linearSwitchFromFluent,20.0,300,80,54,14921.85,20.544896841049194
linearSwitchFromFluent,20.0,300,80,55,15849.51,20.5759756565094
linearSwitchFromFluent,20.0,300,80,56,16016.56,20.540148973464966
linearSwitchFromFluent,20.0,300,80,57,15227.89,20.54183292388916
linearSwitchFromFluent,20.0,300,80,58,15544.11,20.50656533241272
linearSwitchFromFluent,20.0,300,80,59,15515.49,20.51590633392334
linearSwitchFromFluent,20.0,300,80,60,15056.31,20.532740354537964
linearSwitchFromFluent,20.0,300,80,61,15392.13,20.608631134033203
linearSwitchFromFluent,20.0,300,80,62,15036.17,20.539474487304688
linearSwitchFromFluent,20.0,300,80,63,15729.85,20.609699010849
linearSwitchFromFluent,20.0,300,80,64,15222.34,20.548170804977417
linearSwitchFromFluent,20.0,300,80,65,15558.96,20.60323166847229
linearSwitchFromFluent,20.0,300,80,66,14372.22,20.53178572654724
linearSwitchFromFluent,20.0,300,80,67,15637.05,20.569416522979736
linearSwitchFromFluent,20.0,300,80,68,15460.91,20.622148275375366
linearSwitchFromFluent,20.0,300,80,69,15128.15,20.598278522491455
linearSwitchFromFluent,20.0,300,80,70,15505.1,20.523547410964966
linearSwitchFromFluent,20.0,300,80,71,15611.5,20.53774929046631
linearSwitchFromFluent,20.0,300,80,72,15512.65,20.52035903930664
linearSwitchFromFluent,20.0,300,80,73,15111.93,20.545394897460938
linearSwitchFromFluent,20.0,300,80,74,15541.42,20.57479166984558
linearSwitchFromFluent,20.0,300,80,75,14446.14,20.538015604019165
linearSwitchFromFluent,20.0,300,80,76,15368.57,20.55153465270996
linearSwitchFromFluent,20.0,300,80,77,14964.44,20.5799081325531
linearSwitchFromFluent,20.0,300,80,78,14889.19,20.575008869171143
linearSwitchFromFluent,20.0,300,80,79,15395.93,20.607194185256958
linearSwitchFromFluent,20.0,300,80,80,15226.49,20.69402503967285
linearSwitchFromFluent,20.0,300,80,81,15293.41,20.5710711479187
linearSwitchFromFluent,20.0,300,80,82,15330.81,20.600592613220215
linearSwitchFromFluent,20.0,300,80,83,15518.18,20.5560085773468
linearSwitchFromFluent,20.0,300,80,84,14022.53,20.58618474006653
linearSwitchFromFluent,20.0,300,80,85,15723.76,20.538214206695557
linearSwitchFromFluent,20.0,300,80,86,15089.61,20.5361168384552
linearSwitchFromFluent,20.0,300,80,87,15478.79,20.529154539108276
linearSwitchFromFluent,20.0,300,80,88,15236.41,20.601539850234985
linearSwitchFromFluent,20.0,300,80,89,15356.76,20.51719617843628
linearSwitchFromFluent,20.0,300,80,90,15139.78,20.54360008239746
linearSwitchFromFluent,20.0,300,80,91,15534.85,20.55656123161316
linearSwitchFromFluent,20.0,300,80,92,15824.84,20.564443826675415
linearSwitchFromFluent,20.0,300,80,93,15446.59,20.54034113883972
linearSwitchFromFluent,20.0,300,80,94,15718.22,20.542804956436157
linearSwitchFromFluent,20.0,300,80,95,DNF,DNF
linearSwitchFromFluent,20.0,300,80,96,15465.51,20.519896268844604
linearSwitchFromFluent,20.0,300,80,97,15882.85,20.54747200012207
linearSwitchFromFluent,20.0,300,80,98,15311.61,20.557490348815918
linearSwitchFromFluent,20.0,300,80,99,14999.6,20.605638027191162
linearSwitchFromFluent,20.0,300,90,0,14851.98,20.54886817932129
linearSwitchFromFluent,20.0,300,90,1,15140.36,20.570186614990234
linearSwitchFromFluent,20.0,300,90,2,15304.18,20.52756118774414
linearSwitchFromFluent,20.0,300,90,3,14301.87,20.52987289428711
linearSwitchFromFluent,20.0,300,90,4,15195.89,20.531811475753784
linearSwitchFromFluent,20.0,300,90,5,15776.0,20.53213858604431
linearSwitchFromFluent,20.0,300,90,6,14950.21,20.52534770965576
linearSwitchFromFluent,20.0,300,90,7,15387.6,20.508070945739746
linearSwitchFromFluent,20.0,300,90,8,16005.66,20.51402497291565
linearSwitchFromFluent,20.0,300,90,9,15691.4,20.486875772476196
linearSwitchFromFluent,20.0,300,90,10,15593.32,20.50219225883484
linearSwitchFromFluent,20.0,300,90,11,15408.8,20.572888612747192
linearSwitchFromFluent,20.0,300,90,12,15185.64,20.625967741012573
linearSwitchFromFluent,20.0,300,90,13,15769.19,20.505252361297607
linearSwitchFromFluent,20.0,300,90,14,15548.81,20.511380195617676
linearSwitchFromFluent,20.0,300,90,15,15275.74,20.562968969345093
linearSwitchFromFluent,20.0,300,90,16,15315.07,20.50345540046692
linearSwitchFromFluent,20.0,300,90,17,15675.78,20.50527024269104
linearSwitchFromFluent,20.0,300,90,18,15253.37,20.565856456756592
linearSwitchFromFluent,20.0,300,90,19,15383.28,20.527434825897217
linearSwitchFromFluent,20.0,300,90,20,14992.81,20.55278468132019
linearSwitchFromFluent,20.0,300,90,21,15387.03,20.598989963531494
linearSwitchFromFluent,20.0,300,90,22,15454.13,20.563464879989624
linearSwitchFromFluent,20.0,300,90,23,14970.95,20.552650928497314
linearSwitchFromFluent,20.0,300,90,24,15717.32,20.561824560165405
linearSwitchFromFluent,20.0,300,90,25,15525.91,20.547842264175415
linearSwitchFromFluent,20.0,300,90,26,14785.39,20.584490299224854
linearSwitchFromFluent,20.0,300,90,27,15107.37,20.53077483177185
linearSwitchFromFluent,20.0,300,90,28,14575.73,20.54831624031067
linearSwitchFromFluent,20.0,300,90,29,14789.06,20.554403066635132
linearSwitchFromFluent,20.0,300,90,30,15748.72,20.529292106628418
linearSwitchFromFluent,20.0,300,90,31,15980.46,20.482585430145264
linearSwitchFromFluent,20.0,300,90,32,15357.23,20.549558639526367
linearSwitchFromFluent,20.0,300,90,33,15580.19,20.59669518470764
linearSwitchFromFluent,20.0,300,90,34,15679.9,20.646129846572876
linearSwitchFromFluent,20.0,300,90,35,14784.88,20.53775644302368
linearSwitchFromFluent,20.0,300,90,36,15769.8,20.560110330581665
linearSwitchFromFluent,20.0,300,90,37,15049.6,20.528935432434082
linearSwitchFromFluent,20.0,300,90,38,15768.6,20.541768789291382
linearSwitchFromFluent,20.0,300,90,39,15913.33,20.537798643112183
linearSwitchFromFluent,20.0,300,90,40,15607.14,20.541199922561646
linearSwitchFromFluent,20.0,300,90,41,15013.04,20.536375045776367
linearSwitchFromFluent,20.0,300,90,42,15256.0,20.561604499816895
linearSwitchFromFluent,20.0,300,90,43,15172.54,20.559523344039917
linearSwitchFromFluent,20.0,300,90,44,15747.83,20.54025912284851
linearSwitchFromFluent,20.0,300,90,45,15394.58,20.55756640434265
linearSwitchFromFluent,20.0,300,90,46,15082.11,20.589760780334473
linearSwitchFromFluent,20.0,300,90,47,15437.54,20.52476716041565
